skz,name,street,zip,city,phone,email,website,principal,school_type
4431201,16. Schule - Oberschule der Stadt Leipzig,Konradstraße 67,04315,Leipzig,+49 6865780,post@os16.de,http://www.os16.de,Volker Schmidt,Střední škola (Oberschule)
4431029,20. Schule - Oberschule der Stadt Leipzig,Bästleinstraße 14,04347,Leipzig,+49 2308990,schulleitung@20os.lernsax.de,https://cms.sachsen.schule/osl20,Mathias Kötter,Střední škola (Oberschule)
4330437,25. Oberschule Dresden,Pohlandstraße 40,01309,Dresden,+49 3100219,ms_025@dresdner-schulen.de,https://cms.sachsen.schule/os25dd,Henrik Neumann,Střední škola (Oberschule)
4330247,30. Oberschule Dresden,Unterer Kreuzweg 4,01097,Dresden,+49 8043286,schule@30-os.de,https://30-os.de,Anett Riemer,Střední škola (Oberschule)
4330270,32. Oberschule Dresden,Kipsdorfer Straße 153,01279,Dresden,+49 20566690,ms_032@dresdner-schulen.de,https://cms.sachsen.schule/os32dd/home/,Jana Lüders,Střední škola (Oberschule)
4330080,35. Oberschule Dresden,Clara-Zetkin-Straße 20,01159,Dresden,+49 4216322,mail@35osdd.de,https://www.35osdd.de,Christian Stange,Střední škola (Oberschule)
4431383,35. Schule - Oberschule der Stadt Leipzig,Virchowstraße 4/6,04157,Leipzig,+49 904930,sekretariat@35osl.lernsax.de,http://www.35mittelschule-leipzig.de,Nicole Große,Střední škola (Oberschule)
4330122,36. Oberschule Dresden,Emil-Ueberall-Straße 34,01159,Dresden,+49 4121476,mail@36osdd.de,http://www.36osdd.de,Beatrice Wünsche,Střední škola (Oberschule)
4330320,46. Oberschule Dresden,Andreas-Schubert-Straße  41,01069,Dresden,+49 4796590,46.ms.dd@gmx.de,http://www.46-oberschule-dresden.de,Johannes Preißiger,Střední škola (Oberschule)
4330403,"55. Oberschule Dresden ""Gottlieb Traugott Bienert",Nöthnitzer Straße 6,01187,Dresden,+49 4718716,55.osdd@gmx.de,http://www.55-oberschule-dresden.de,Torsten Koos,Střední škola (Oberschule)
4330072,56. Oberschule Dresden,Aachener Straße 10,01129,Dresden,+49 8492001,schulleitung@56os-dresden.de,https://56os-dresden.de/,Manuela Bezerédi,Střední škola (Oberschule)
4431060,56. Schule - Oberschule der Stadt Leipzig,Dieskaustraße 213,04249,Leipzig,+49 4270980,sekretariat@56-oberschule-leipzig.de,http://www.56-oberschule-leipzig.de,Henrik Starke,Střední škola (Oberschule)
4330148,"62. Oberschule ""Friedrich Schiller",Fidelio-F.-Finke-Straße 15,01326,Dresden,+49 2630980,info@schiller-schule-dresden.de,http://www.schiller-schule-dresden.de,Peter Runge,Střední škola (Oberschule)
4330338,64. Oberschule Dresden,Linzer Straße 1,01279,Dresden,+49 2571021,sekretariat@64os.de,http://www.64os.de,Daniel Funk,Střední škola (Oberschule)
4330106,66. Oberschule Dresden,Dieselstraße 55,01257,Dresden,+49 2 03 13 34,schulleitung@66os.lernsax.de,http://www.66os.de,Katharina Hausdorf,Střední škola (Oberschule)
4431052,68. Schule - Oberschule der Stadt Leipzig,Breitenfelder Straße 19,04155,Leipzig,+49 2304090,sekretariat@68-os.lernsax.de,https://cms.sachsen.schule/os68l,Juliane Knauth,Střední škola (Oberschule)
4330395,"76. Oberschule Dresden ""Am Briesnitzer Schulberg",Merbitzer Straße 9,01157,Dresden,+49 4226986,ms_076@dresdner-schulen.de,http://www.76-oberschule-dresden.de,Andre Kappelar,Střední škola (Oberschule)
4330197,"82. Oberschule Dresden ""Am Flughafen",Korolenkostraße 6,01109,Dresden,+49 8804108,sekretariat@ms82dd.lernsax.de,https://cms.sachsen.schule/os82dd,Christine Schneider,Střední škola (Oberschule)
4330114,"88. Oberschule ""Am Pillnitzer Elbhang"" Dresden",Dresdner Straße 50,01326,Dresden,+49 4022397,MS_088@dresdner-schulen.de,http://www.88-oberschule-dresden.de,Ralf Kuchs,Střední škola (Oberschule)
4330353,"9. Oberschule ""Am Elbe Park",Lommatzscher Straße 121,01139,Dresden,+49 8492491,info@9osdd.de,https://9osdd.de/,Ute Parr,Střední škola (Oberschule)
4431268,94. Schule - Oberschule im Schulzentrum Grünau der Stadt Leipzig,Miltitzer Weg 3,04205,Leipzig,+49 9103630,schule@94osl.lernsax.de,https://cms.sachsen.schule/94osl/startseite/,Cindy Bittner,Střední škola (Oberschule)
4260014,Abenteuer-Schule Erzgebirge - Oberschule+ (Schule in freier Trägerschaft),An der Heinzebank 8a,09429,Wolkenstein,+49 ,,,Katrin Müller,Střední škola (Oberschule)
4531125,Achatschule St. Egidien-Oberschule mit Berufsorientierung (Schule in freier Trägerschaft),Schulstraße 22,09356,St. Egidien,+49 2755,mail@achat-schule.de,http://www.achat-schule.de,Gabriele Reimann,Střední škola (Oberschule)
4130175,Adolf-Traugott-von-Gersdorf- Oberschule,Schulstraße 26,02923,Kodersdorf,+49 5222,oberschule@gemeinde-kodersdorf.de,http://www.ms-kodersdorf.de,Martin Scheuner,Střední škola (Oberschule)
4540118,"Adolph-Diesterweg-Gymnasium - Allgemeinbildendes Gymnasium, Vogtland-Kolleg",Diesterwegstraße 3,08523,Plauen,+49 300670,info@diesterweg-gymnasium.de,https://www.diesterweg-gymnasium.de/,Petra Engelhardt,Gymnázium
4550323,Adolph-Kolping-Schule Plauen Berufsschule der ASG - Anerkannten Schulgesellschaft mbH (Schule in freier Trägerschaft),Kasernenstraße 59,08523,Plauen,+49 152130,info@aksplauen.de,http://www.aksplauen.de,Rita Hildebrandt,Odborné učiliště
4351334,"Adolph-Kolping-Schule, Berufsschule (Schule in freier Trägerschaft)",Weberplatz 2,01217,Dresden,+49 478950,info@aksdresden.de,http://www.aksdd.de,Bianca Pilch,Odborné učiliště
4353074,AFBB Dresden Berufsfachschule für Pflegehilfe (Schule in freier Trägerschaft),Güntzstraße 1,01069,Dresden,+49 ,,,Nadine Bittner,Vyšší odborná škola (Fachschule)
4351151,AFBB Dresden Fachoberschule - Staatlich anerkannte Ersatzschule - (Schule in freier Trägerschaft),Blochmannstraße 2,01069,Dresden,+49 2585689431,cgoepner@afbb-ggmbh.de,http://www.ausbildung-und-studium.de,Christian Göpner,Střední škola (Oberschule)
4431680,AHFOberschule Markkleeberg (Schule in freier Trägerschaft),Koburger Straße 62,04416,Markkleeberg,+49 ,,,Ulla Enßlin,Střední škola (Oberschule)
4331716,Aktive Schule Dresden Oberschule des epharisto e.V. (Schule in freier Trägerschaft),Karl-Stein-Straße 24,01189,Dresden,+49 84121125,schulleitung@aktive-schule-dresden.de,http://www.aktive-schule-dresden.de,Mandy Otto,Střední škola (Oberschule)
4431615,Aktive Schule Leipzig - Freie Oberschule (Schule in freier Trägerschaft),Motteler Straße 4,04155,Leipzig,+49 ,,,Judith Krauß,Střední škola (Oberschule)
4540332,Albert-Schweitzer-Gymnasium,Pleißaer Straße 10,09212,Limbach-Oberfrohna,+49 93220,info@gym-limbach.de,http://www.gym-limbach.de,Holger Engel,Gymnázium
4230314,Albert-Schweitzer-Oberschule,Albert-Köhler-Straße 48,09122,Chemnitz,+49 266010,os-schweitzer@schulen-chemnitz.de,http://www.albert-schweitzer-oberschule-chemnitz.de/,Sylvia Friebel,Střední škola (Oberschule)
4540183,Alexander-von-Humboldt-Gymnasium,Alexander-v.-Humboldt-Straße 2/4,08412,Werdau,+49 2117,info@gym-werdau.de,http://www.gym-werdau.de/,Bärbel Frühauf,Gymnázium
4233037,Alexander-von-Humboldt-Oberschule Chemnitz,Arno-Schreiter-Straße 1,09123,Chemnitz,+49 26212190,os-arnoschreiter1@schulen-chemnitz.de,https://cms.sachsen.schule/oscass,Katja Wiedeburg,Střední škola (Oberschule)
4231049,"Altstadtschule Stollberg, Oberschule",An der Schule 1,09366,Stollberg/Erzgeb.,+49 2158,info@altstadt-schule.de,http://www.altstadt-schule.de,Steffen Wurm,Střední škola (Oberschule)
4130977,Andert-Oberschule Ebersbach,Sachsenstraße 41,02730,Ebersbach-Neugersdorf,+49 370970,andert-ms-ebersbach@t-online.de,http://www.andert-oberschule.de,Fernando Bartsch,Střední škola (Oberschule)
4440400,Anton-Philipp-Reclam-Schule - Gymnasium des Deutsch-Französischen Bildungszentrums der Stadt Leipzig,Tarostraße 4,04103,Leipzig,+49 2245790,info@reclamgymnasium.de,http://www.reclamgymnasium.de,Petra Seipel,Gymnázium
4431433,Apollonia-von-Wiedebach-Schule - Oberschule der Stadt Leipzig,Arno-Nitzsche-Straße 7,04277,Leipzig,+49 30895290,sekretariat@wiedebachschule.lernsax.de,http://www.wiedebachschule-leipzig.de,Karen Bremmel,Střední škola (Oberschule)
4130753,Arthur-Kießling-Oberschule Königsbrück,An der Schule 3,01936,Königsbrück,+49 47405,info@oberschule-koenigsbrueck.de,http://oberschule-koenigsbrueck.de,Sigrun Kreher,Střední škola (Oberschule)
4430385,Artur-Becker-Oberschule Delitzsch,Oststraße 11,04509,Delitzsch,+49 63805,sekretariat-osab@delitzsch.de,http://www.abos-dz.de,Andy Bernhardt,Střední škola (Oberschule)
4353371,Asklepios Berufsfachschule für Pflegehilfe (Schule in freier Trägerschaft),Dr.-Bernhard-Thieme-Straße 6,01844,Neustadt in Sachsen,+49 ,,,Dörthe Kohla,Vyšší odborná škola (Fachschule)
4140075,Augustum-Annen-Gymnasium Görlitz,Annengasse 4,02826,Görlitz,+49 672959,mail@anne-augustum.de,http://www.anne-augustum.de,Frank Gröll,Gymnázium
4450631,AWO Akademie Mitteldeutschland Berufsfachschule für Pflegeberufe (Schule in freier Trägerschaft),Ludwig-Hupfeld-Straße 16,04178,Leipzig,+49 3552760,awoakademie@awo-spi.de,http://www.awoakademie.de,Ronny Pohl,Vyšší odborná škola (Fachschule)
4452868,"AWO Akademie Mitteldeutschland, Berufsfachschule für Sozialwesen (Schule in freier Trägerschaft)",Ludwig-Hupfeld-Straße 16,04178,Leipzig,+49 3552760,k.schoene@spi-ost.de,,René Reichardt,Vyšší odborná škola (Fachschule)
4451399,"Aus- und WeiterbildungsSchulen des VMKB e.V., Berufsfachschule für Pflegeberufe (Schule in freier Trägerschaft)",Geithainer Straße 7-9,04328,Leipzig,+49 6522337,pflegeschulen@vmkb.de,http://www.schulen-vmkb.de,Frank Döbler,Vyšší odborná škola (Fachschule)
4452355,"Aus- und WeiterbildungsSchulen des VMKB e.V., Berufsfachschule für Pflegehilfe (Schule in freier Trägerschaft)",Geithainer Straße 7-9,04328,Leipzig,+49 6522337,pflegeschulen@vmkb.de,http://www.schulen-vmkb.de,Dr. Frank Döbler,Vyšší odborná škola (Fachschule)
4452843,"Aus- und WeiterbildungsSchulen des VMKB e.V., Berufsfachschule für Sozialwesen (Schule in freier Trägerschaft)",Geithainer Straße 7-9,04328,Leipzig,+49 6522350,sozialschulen@vmkb.de,https://www.vmkb.de/schulen-vmkb/,Nadine Tippner,Vyšší odborná škola (Fachschule)
4452801,"Aus- und WeiterbildungsSchulen des VMKB e.V., Fachschule für Sozialwesen, Fachrichtung Sozialpädagogik (Schule in freier Trägerschaft)",Geithainer Straße 7-9,04328,Leipzig,+49 6522350,sozialschulen@vmkb.de,http://www.schulen-vmkb.de,Nadine Tippner,Vyšší odborná škola (Fachschule)
4452728,AWO Akademie Mitteldeutschland Berufsfachschule für Pflegehilfe der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),Ludwig-Hupfeld-Straße 16,04178,Leipzig,+49 3552760,awoakademie@spi-ost.de,http://www.awoakademie.de,Ronny Pohl,Vyšší odborná škola (Fachschule)
4451621,AWO Akademie Mitteldeutschland Fachschule für Sozialwesen Fachrichtung Sozialpädagogik der AWO SPI Soziale Stadt und Land Entwicklungsgesellschaft mbH (Schule in freier Trägerschaft),Ludwig-Hupfeld-Straße 16,04178,Leipzig,+49 3552760,awoakademie@spi-ost.de,http://www.awoakademie.de,Ronny Pohl,Vyšší odborná škola (Fachschule)
4451811,Bernd-Blindow-Schulen Leipzig Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),Comeniusstraße 17,04315,Leipzig,+49 649080,,http://www.blindow.de,Clemens Grosser,Vyšší odborná škola (Fachschule)
4451837,Bernd-Blindow-Schulen Leipzig Berufsfachschule für Logopädie (Schule in freier Trägerschaft),Comeniusstraße 17,04315,Leipzig,+49 649080,leipzig@blindow.de,http://www.blindow.de,Clemens Grosser,Vyšší odborná škola (Fachschule)
4450581,Bernd-Blindow-Schulen Leipzig Berufsfachschule für Physiotherapie (Schule in freier Trägerschaft),Comeniusstraße 17,04315,Leipzig,+49 649080,leipzig@blindow.de,http://www.blindow.de,Clemens Grosser,Vyšší odborná škola (Fachschule)
4451845,Bernd-Blindow-Schulen Leipzig Berufsfachschule für Pharmazeutischtechnische Assistenz (Schule in freier Trägerschaft),Comeniusstraße 17,04315,Leipzig,+49 649080,leipzig@blindow.de,http://www.blindow.de,Clemens Grosser,Vyšší odborná škola (Fachschule)
4451852,"Bernd-Blindow-Schulen Leipzig, Fachoberschule für Gestaltung, Gesundheit und Soziales und Wirtschaft und Verwaltung (Schule in freier Trägerschaft)",Comeniusstraße 17,04315,Leipzig,+49 649080,leipzig@blindow.de,http://www.blindow.de,Clemens Grosser,Střední škola (Oberschule)
4240040,Bernhard-von-Cotta-Gymnasium,Haasenweg 2,09618,Brand-Erbisdorf,+49 8770,info.gymnasium-bed@landkreis-mittelsachsen.de,http://www.cottagym.de,Arndt Kaden,Gymnázium
4240537,Bertolt-Brecht-Gymnasium,Bermsgrüner Straße 2,08340,Schwarzenberg/Erzgeb.,+49 180720,info@gymnasium-schwarzenberg.de,http://www.gymnasium-schwarzenberg.de,Donat Schmidt,Gymnázium
4340170,Bertolt-Brecht-Gymnasium Dresden,Terrassenufer 15,01069,Dresden,+49 449040,kontakt@bebe-dresden.de,https://www.bebe-dresden.de,Marcello Meschke,Gymnázium
4550711,Berufliches Gymnasium (Schule in freier Trägerschaft),Dobenaustraße 14-16,08523,Plauen,+49 280280,iwb.plauen@t-online.de,https://www.sz-koenig-albert-stift.de,Rainer Hofmann,Gymnázium
4352431,Berufliches Gymnasium - Freie Werkschule Meißen Fachrichtung Wirtschaftswissenschaften des Miteinander und Gesundheit und Sozialwesen (Schule in freier Trägerschaft),Zscheilaer Straße 19,01662,Meißen,+49 718670,info@freie-werkschule-meissen.de,http://www.freie-werkschule-meissen.de,Sven Geißler,Gymnázium
4352902,Berufliches Gymnasium am Evangelischen Schulzentrum Pirna (Schule in freier Trägerschaft),Rottwerndorfer Straße 51,01796,Pirna,+49 790455,bgym@eva-pirna.de,,Hedda Feron,Gymnázium
4351177,Berufliches Gymnasium der Semper Schulen Media gGmbH (Schule in freier Trägerschaft),Antonstraße 19-21,01097,Dresden,+49 81153520,berufliches-gymnasium.dresden@semper-schulen.de,https://semper-schulen.de,Swen Ziller,Gymnázium
4151296,Berufliches Gymnasium des Freie Schule Schwepnitz e. V. (Schule in freier Trägerschaft),Oststraße 36,01936,Schwepnitz,+49 ,,,Rocco Sbirziola,Gymnázium
4150983,Berufliches Gymnasium beim Evangelischen Schulzentrum Gaußig Fachrichtung Gesundheit- und Sozialwesen und Wirtschaftswissenschaften (Schule in freier Trägerschaft),Bautzener Straße 5,02633,Doberschau-Gaußig,+49 50422,schulleitung-gym@evsz-gaussig.de,https://emsg.de,Linda-Maria Horn,Gymnázium
4353041,Berufliches Gymnasium der Privaten Schule IBB gGmbH Dresden (Schule in freier Trägerschaft),Könneritzstraße 33,01067,Dresden,+49 49449520,beruflicheschulen@ibb-dresden.de,https://www.ibb-beruflicheschulen.de/hochschulreife/berufliches-gymnasium-fuer-gesundheit-und-soziales-dresden.html,Ekkehard Hansen,Gymnázium
4352480,"Berufliches Gymnasium, Fachrichtungen Gesundheit und Soziales sowie Biotechnologie (Schule in freier Trägerschaft)",Blochmannstraße 2,01069,Dresden,+49 4445141,berufliches-gymnasium-dresden@afbb.de,https://www.afbb.de/abitur,Christian Göpner,Gymnázium
4252086,Berufliches Schulzentrum der FORTIS-AKADEMIE Berufliches Gymnasium der Fortis-Akademie gemeinnützige Bildungs GmbH (Schule in freier Trägerschaft),An der Wiesenmühle 1,09224,Chemnitz,+49 26222-0,douven@fortis-akademie.de,http://www.fortis-akademie.de,Dr. Katharina von Lindeman,Gymnázium
4252052,Berufliches Schulzentrum der FORTIS-AKADEMIE Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),An der Wiesenmühle 1,09224,Chemnitz,+49 26222-0,douven@fortis-akademie.de,http://www.fortis-akademie.de,Dr. Katharina von Lindeman,Vyšší odborná škola (Fachschule)
4252060,Berufliches Schulzentrum der FORTIS-AKADEMIE Berufsfachschule für Physiotherapie (Schule in freier Trägerschaft),An der Wiesenmühle 1,09224,Chemnitz,+49 26222-0,douven@fortis-akademie.de,http://www.fortis-akademie.de,Dr. Katharina von Lindeman,Vyšší odborná škola (Fachschule)
4252953,Berufliches Schulzentrum der FORTIS-AKADEMIE Berufsschule der Fortis-Akademie gemeinnützige Bildungs GmbH (Schule in freier Trägerschaft),An der Wiesenmühle 1,09224,Chemnitz,+49 2622230,douven@fortis-akademie.de,http://www.fortis-akademie.de,Dr. Katharina von Lindeman,Odborné učiliště
4252011,"Berufliches Schulzentrum der FORTIS-AKADEMIE, Fachoberschule mit Fachrichtungen Gestaltung, Sozialwesen, Technik, Wirtschaft und Verwaltung (Schule in freier Trägerschaft)",An der Wiesenmühle 1,09224,Chemnitz,+49 26222-0,douven@fortis-akademie.de,http://www.fortis-akademie.de,Dr. Katharina von Lindeman,Střední škola (Oberschule)
4252342,"Berufsbildende Schule ""Gerd Condè "" Freie Berufsschule der F+U Sachsen gGmbH (Schule in freier Trägerschaft)",Elsasser Straße 7,09120,Chemnitz,+49 53007871,berufsschule@fuu-sachsen.de,http://www.bbs-gerd-conde.de,Simone Walter,Odborné učiliště
4551768,Berufsfachschule für Anästhesietechnische Assistenten (Schule in freier Trägerschaft),Röntgenstraße 2,08529,Plauen,+49 ,,,Kristin Schubert,Vyšší odborná škola (Fachschule)
4450987,Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),Lützner Straße 93-95,04177,Leipzig,+49 41459132,info@lehmbaugruppe.de,http://www.lehmbaugruppe.de,Martina Schmutzler,Vyšší odborná škola (Fachschule)
4453106,Berufsfachschule für Anästhesietechnische Assistenten (Schule in freier Trägerschaft),Richterstraße 9-11,04105,Leipzig,+49 9725100,mbfs@medizin.uni-leipzig.de,https://www.uniklinikum-leipzig.de/einrichtungen/akademie/Seiten/mbfs.aspx,Jannicke Schickert,Vyšší odborná škola (Fachschule)
4130712,1. Oberschule Kamenz,Schulplatz 1,01917,Kamenz,+49 304138,mittelschule1-kamenz@t-online.de,https://www.oberschule1-kamenz.de,Ilona Träber,Střední škola (Oberschule)
4451381,Berufsfachschule für Diätassistenten Medizinische Berufsfachschule des Universitätsklinikums Leipzig (AöR) (Schule in freier Trägerschaft),Richterstraße 9-11,04105,Leipzig,+49 9725100,mbfs@medizin.uni-leipzig.de,https://www.uniklinikum-leipzig.de/einrichtungen/akademie/Seiten/mbfs.aspx,Jannicke Schickert,Vyšší odborná škola (Fachschule)
4150892,Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),Melanchthonstraße 20,01900,Großröhrsdorf,+49 20480,info@igs-sachsen.de,http://www.igs-sachsen.de,Marika Heidrich,Vyšší odborná škola (Fachschule)
4551479,Berufsfachschule für Ergotherapie (Staatlich genehmigte Ersatzschule) in Trägerschaft des Bildungswerk der Sächsischen Wirtschaft e. V. (Schule in freier Trägerschaft),Kirchplatz 7,08468,Reichenbach im Vogtland,+49 55400,,,Kornelia Knüpfer,Vyšší odborná škola (Fachschule)
4550497,Berufsfachschule für Ergotherapie der WBS TRAINING SCHULEN gGMbH Plauen (Schule in freier Trägerschaft),Hans-Sachs-Straße 15,08525,Plauen,+49 2969780,claudia.fischer@wbs-schulen.de,http://www.wbs-schulen.de,Claudia Fischer,Vyšší odborná škola (Fachschule)
4151288,Berufsfachschule für Krankenpflegehilfe (Schule in freier Trägerschaft),Kurt-Pchalek-Straße 15,02625,Bautzen,+49 7389950,bautzen@medischulen-ost.de,,Claudia Ratzkowski,Vyšší odborná škola (Fachschule)
4451324,Berufsfachschule für Logopädie (Schule in freier Trägerschaft),Grassistraße 12,04107,Leipzig,+49 1493991,logo-leipzig@schulen.bbw-leipzig.de,https://schulen.bbw-leipzig.de/berufsfachschule-fuer-logopaedie/,Lea Beuter,Vyšší odborná škola (Fachschule)
4151031,Berufsfachschule für Ergotherapie der Bildungsstätte für Medizinal-und Sozialberufe e.V. (Schule in freier Trägerschaft),Friedrich-Löffler-Straße 24,02977,Hoyerswerda,+49 607040,mail@bms-hoyerswerda.de,http://www.bms-hoyerswerda.de/,Evelyn Naupert,Vyšší odborná škola (Fachschule)
4350732,"Berufsfachschule für Ergotherapie Erste Europäische Schule für Physiotherapie, Ergotherapie und Sporttherapie Klinik Bavaria GmbH (Schule in freier Trägerschaft)",Gasanstaltstraße 3,01237,Dresden,+49 213311330,ergo@bavaria-schulen.de,https://karriere.klinik-bavaria.de/therapie/auszubildender-als-ergotherapeutin-wmd,Ingo Strobel,Vyšší odborná škola (Fachschule)
4350658,Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),Semperstraße 2a,01069,Dresden,+49 8265611,j.bach@semper-schulen.de,http://www.semper-schulen.de,Eva Hielscher,Vyšší odborná škola (Fachschule)
4551099,Berufsfachschule für Logopädie (Staatlich genehmigte Ersatzschule) in Trägerschaft des Bildungswerk der Sächsischen Wirtschaft e. V. (Schule in freier Trägerschaft),Kirchplatz 7,08468,Reichenbach im Vogtland,+49 55400,,,Kornelia Knüpfer,Vyšší odborná škola (Fachschule)
4551032,Berufsfachschule für Logopädie der WBS TRAINING SCHULEN gGMbH Plauen (Schule in freier Trägerschaft),Hans-Sachs-Straße 15,08525,Plauen,+49 2969780,claudia.fischer@wbs-schulen.de,http://www.wbs-schulen.de,Claudia Fischer,Vyšší odborná škola (Fachschule)
4350724,"Berufsfachschule für Logopädie Erste Europäische Schule für Physiotherapie, Ergotherapie und Sporttherapie Klinik Bavaria GmbH (Schule in freier Trägerschaft)",Gasanstaltstraße 3,01237,Dresden,+49 213311341,bianca.tesche@bavaria-schulen.de,http://www.bavaria-schulen.de,Ingo Strobel,Vyšší odborná škola (Fachschule)
4550471,Berufsfachschule für Medizinische Technologen - staatlich anerkannte Ersatzschule - (Schule in freier Trägerschaft),Lothar-Streit-Straße 10,08056,Zwickau,+49 212456,zwickau@ludwig-fresenius.de,http://www.ludwig-fresenius.de,Shirley Heuser,Vyšší odborná škola (Fachschule)
4452496,Berufsfachschule für Medizinische Technologie (Schule in freier Trägerschaft),Richterstraße 9-11,04105,Leipzig,+49 9725100,mbfs@medizin.uni-leipzig.de,https://www.uniklinikum-leipzig.de/einrichtungen/akademie/Seiten/mbfs.aspx,Jannicke Schickert,Vyšší odborná škola (Fachschule)
4253159,Berufsfachschule für Medizinische Technologie (Schule in freier Trägerschaft),Rochlitzer Straße 29,09111,Chemnitz,+49 6660157,,,Simone Pitsch,Vyšší odborná škola (Fachschule)
4450599,"Berufsfachschule für medizinisch-technische Assistenten, Ausbildungsberuf medizinisch-technische/r Assistent/in für Funktionsdiagnostik (Schule in freier Trägerschaft)",Naumburger Straße 26a,04229,Leipzig,+49 4803866,le@akademie.drksachsen.de,https://drk-bildungswerk-sachsen.de/ueberuns/drk-bildungswerk-sachsen/bildungswerk-standort-leipzig.html,Kerstin Schöne,Vyšší odborná škola (Fachschule)
4551487,Berufsfachschule für Notfallsanitäter der Gemeinnützigen Ausbildungs- und Beratungsgesellschaft mbH Werdau (Schule in freier Trägerschaft),Zwickauer Straße 33,08412,Werdau,+49 59040,info@neidel-schools.de,http://www.neidel-schools.de,Heike Mayer-Zieroldt,Vyšší odborná škola (Fachschule)
4551750,Berufsfachschule für Operationstechnische Assistenten (Schule in freier Trägerschaft),Röntgenstraße 2,08529,Plauen,+49 ,,,Kristin Schubert,Vyšší odborná škola (Fachschule)
4453098,Berufsfachschule für Operationstechnische Assistenten (Schule in freier Trägerschaft),Richterstraße 9-11,04105,Leipzig,+49 9725100,mbfs@medizin.uni-leipzig.de,https://www.uniklinikum-leipzig.de/einrichtungen/akademie/Seiten/mbfs.aspx,Jannicke Schickert,Vyšší odborná škola (Fachschule)
4551446,Berufsfachschule für Ergotherapie (Schule in freier Trägerschaft),Alte Reuther Straße 38,08645,Bad Elster,+49 5540,office@medfachschule.de,http://www.medfachschule.de,Katrin Clausnitzer,Vyšší odborná škola (Fachschule)
4150454,Berufsfachschule für Pflege der Bildungsstätte für Medizinal- und Sozialberufe gGmbH (Schule in freier Trägerschaft),Friedrich-Löffler-Straße 24,02977,Hoyerswerda,+49 607040,mail@bms-hoyerswerda.de,http://www.bms-hoyerswerda.de/,Evelyn Naupert,Vyšší odborná škola (Fachschule)
4351250,Berufsfachschule für Pflegeberufe (Schule in freier Trägerschaft),Semperstraße 2,01069,Dresden,+49 3198158,berufsfachschule.dresden@semper-schulen.de,https://www.semper-schulen.de/berufsbildende-schulen/berufsfachschule-altenpflege-dresden,Eva Hielscher,Vyšší odborná škola (Fachschule)
4451969,Berufsfachschule für Pflegeberufe (Schule in freier Trägerschaft),Naumburger Straße 23,04229,Leipzig,+49 98979880,leipzig@wbs-schulen.de,https://www.wbs-schulen.de/leipzig/,Kati Coppi,Vyšší odborná škola (Fachschule)
4352605,Berufsfachschule für Pflegeberufe (Schule in freier Trägerschaft),Fetscherstraße 74,01307,Dresden,+49 4582423,Birgit.Banzhaf@uniklinikum-dresden.de,http://www.uniklinikum-dresden.de,Silke Manthey-Wanecek,Vyšší odborná škola (Fachschule)
