skz,name,street,zip,city,phone,email,website,principal,school_type
65381,"Höhere Berufsfachschule für die Notfallsanitäterausbildung, DRK-Bildungswerk Thüringen gGmbH",Dammstraße 28,98617,Meiningen,03693/471005,dieter.rothmann@drk-bildungswerk-thueringen.de,http://www.daa-erfurt.de,,Odborná škola
64673,"Höhere Berufsfachschule für Gestaltung und Informatik, in der Semper Schulen Thüringen gGmbH",Friedericistraße 8a,07545,Gera,0365/551570,hoehere-berufsfachschule.gera@semper-schulen.de,http://www.semper-schulen.de,,Odborná škola
64986,Höhere Berufsfachschule für Gesundheits- und Krankenpflege,Albert-Schweitzer-Straße 2,98527,Suhl,03681/355214,kerstin.neumann@srh.de,,,Odborná škola
64728,Höhere Berufsfachschule für Podologie im Institut für Marktwirtschaft,Sorbenweg 4,99099,Erfurt,0361/3451381,christine.faupel@fswiso.com,,,Odborná škola
64314,"Hotelfachschule, Berufsfachschule und Berufsschule für Gastgewerbe und Tourismus",Witterdaer Weg 3,99092,Erfurt,0361/420 74 0,hotelfachschule@dehoga-komzet.de,,,Odborná škola
51408,Humboldt-Gymnasium Staatliches Gymnasium Weimar,Prager Straße 42,99427,Weimar,03643 / 42 77 77,info@humboldt-weimar.de,http://www.humboldt-weimar.de,,Gymnázium
65038,"IPB - Institut für Pflegeberufliche Bildung, Höhere Berufsfachschule und Berufsfachschule für Pflege",Bahnhofstraße 20,99867,Gotha,,IPB.Gotha@bildungswerk.de,,,Odborná škola
64523,"IPB - Institut für Pflegeberufliche Bildung, Höhere Berufsfachschule und Berufsfachschule für Pflegeberufe",Lisztstraße 2,37327,Leinefelde-Worbis,03605/501277,IPB.leinefelde@bildungswerk.de,,,Odborná škola
65184,IWK gGmbH - Berufsfachschule und Höhere Berufsfachschule für Pflegeberufe,Gerhart-Hauptmann-Straße 3,99734,Nordhausen,03631/9792991,nordhausen@iwk.eu,,,Odborná škola
60033,"Johann-Friedrich-Pierer-Schule, Berufliches Schulzentrum für Gewerbe und Technik",Siegfried-Flack-Straße 33a/b,04600,Altenburg,03447/8651-0,schulleitung@pierer-schule.de,http://www.pierer-schule.de,,Odborná škola
51201,"Karl-Theodor-Liebe-Gymnasium Gera, Staatliches Gymnasium",Trebnitzer Straße 18,07545,Gera,+49 365 412005,sekretariat@ktlgymgera.de,https://ktlg.edupage.org/,,Gymnázium
60899,"Karl-Volkmar-Stoy-Schule Jena, Staatliches Berufsschulzentrum Wirtschaft und Verwaltung",Paradiesstraße 5,07743,Jena,03641/45360,mail@stoyschule.jena.de,http://www.stoyschule.de,,Odborná škola
50583,Käthe-Kollwitz-Gymnasium Lengenfeld unterm Stein Staatliches Gymnasium,Effelder Weg 2,99976,Südeichsfeld,036027/70275,sekretariat@gym-kaethe-kollwitz.schulen-uh.de,http://www.kkgym.de,,Gymnázium
64627,Katholische höhere Berufsfachschule für Physiotherapie an der Bergschule,Friedensplatz 5/6,37308,Heilbad Heiligenstadt,,info-kbbs@smmp.de,,,Odborná škola
78386,Klosterschule Roßleben Gymnasium in freier Trägerschaft,Klosterschule 5,06571,Roßleben-Wiehe,034672/98100,gymnasium@rossleben.com,http://www.rossleben.com,,Gymnázium
51154,"Königin-Luise-Gymnasium, Staatliches Gymnasium",Melanchthonstraße 3,99084,Erfurt,0361/2251438,koenigin-luise-gymnasium@erfurt.de,http://www.klg-erfurt.de,,Gymnázium
64810,Krankenpflegeschule Altenburg gGmbH,Zschernitzscher Straße 13,04600,Altenburg,03447/85180,altenburg@innova-sozialwerk.de,,,Odborná škola
64193,Krankenpflegeschule am St. Georg Klinikum Eisenach,Mühlhäuser Straße 94-95,99817,Eisenach,03691/6981017,gentsch.sabine@stgeorgklinikum.de,,,Odborná škola
50120,Kyffhäusergymnasium Bad Frankenhausen Staatliches Gymnasium,Bahnhofstraße 5a,06567,Bad Frankenhausen,034671/79300,kyfgym@t-online.de,http://kyffhaeusergymnasium.de/,,Gymnázium
64507,Kyffhäuser-Paracelsus-Schule Bad Frankenhausen,Kyffhäuserstraße 61,06567,Bad Frankenhausen,034671/5107-0,paracelsusschule@int-bsw.de,http://www.kyffhaeuser-paracelsus-schule.de,,Odborná škola
64508,"Kyffhäuser-Paracelsus-Schule Leinefelde, Berufsbildende Schule in freier Trägerschaft",Gewerbepark Süd 7,37327,Leinefelde-Worbis,03605-519956,leinefelde@int-bsw.de,,,Odborná škola
64509,"Kyffhäuser-Paracelsus-Schule Nordhausen, Berufsbildende Schule in freier Trägerschaft",Geseniusstraße 19,99734,Nordhausen,03631/434790,nordhausen@int-bsw.de,,,Odborná škola
50030,Lerchenberggymnasium Altenburg Staatliches Gymnasium,Borchertstraße 2- 4,04600,Altenburg,03447/500021,lerchenberggymnasium@gmx.de,http://www.lerchenberggymnasium.de,,Gymnázium
64538,"Ludwig Fresenius Schulen Erfurt, private berufsbildende Schule",Am Roten Berg 7,99086,Erfurt,0361 7442400,erfurt@ludwig-fresenius.de,https://www.ludwig-fresenius.de/,,Odborná škola
64537,"Ludwig Fresenius Schulen Mühlhausen, private berufsbildende Schule",Friedrich-Naumann-Straße 36,99974,Mühlhausen,03601/440556,muehlhausen@ludwig-fresenius.de,http://www.ludwig-fresenius.de,,Odborná škola
60302,"Ludwig-Erhard-Schule Erfurt, Staatliche Berufsbildende Schule 3",Talstraße 24,99089,Erfurt,0361 / 21 97 0,sbbs3@ludwig-erhard-schule.info,,,Odborná škola
51022,"Lyonel-Feininger-Gymnasium, Staatliches Gymnasium Mellingen/Berlstedt",Umpferstedter Straße 18A,99441,Mellingen,036453/81313,gym-mellingen@schulen.weimarerland.de,http://www.lyonel-feininger-gymnasium.de,,Gymnázium
51018,Marie-Curie-Gymnasium Staatliches Gymnasium,Bergstraße 9,99438,Bad Berka,036458/41192,gym-bad-berka@schulen.weimarerland.de,,,Gymnázium
78090,Martin-Luther-Gymnasium Staatlich anerkannte Ersatzschule,Predigerplatz 4,99817,Eisenach,03691/79553,luther@mlg-esa.de,,,Gymnázium
40101,"Musikgymnasium Schloss Belvedere, Staatliches Spezialgymnasium",Schloss Belvedere 1,99425,Weimar,03643/866310,post@musikgymnasium-belvedere.de,http://www.musikgymnasium-belvedere.de,,Gymnázium
65754,ÖKUS e.V. Höhere Berufsfachschule für Gesundheit und Soziales,Bahnhofstraße  6a,07318,Saalfeld/Saale,03671 5526-500,info@pflege-campus.net,,,Odborná škola
50690,Orlatal-Gymnasium Neustadt an der Orla Staatliches Gymnasium,Pößnecker Straße 24,07806,Neustadt an der Orla,036481 22525,gym-neustadt@schulen-sok.de,http://www.otg.edupage.org,,Gymnázium
50254,Oskar-Gründler-Gymnasium Staatliches Gymnasium Gebesee,Ernst-Thälmann-Straße 17,99189,Gebesee,036201/62130,gym.gebesee@schulen-soem.de,https://www.oggym.de/,,Gymnázium
50270,"Osterlandgymnasium, Staatliches Gymnasium Gera",Dehmelstraße 19,07546,Gera,0365/4390157,gym.gera-sr@schulen-greiz.de,http://www.osterlandgymnasium.de,,Gymnázium
51275,Otto-Schott-Gymnasium Jena Staatliches Gymnasium,Karl-Marx-Allee 7,07747,Jena,03641/337911,sekretariat@osg.jena.de,,,Gymnázium
50327,"Perthes-Gymnasium, Staatliches Gymnasium Friedrichroda",Engelsbacher Weg 13,99894,Friedrichroda,03623/304563,sekretariat@gym-perthes-friedrichroda.de,http://www.perthes-gymnasium.de,,Gymnázium
50807,Philipp-Melanchthon-Gymnasium Schmalkalden Staatliches Gymnasium,Geschwister-Scholl-Straße 1/10,98574,Schmalkalden,03683/69810,poststelle@pmg-schmalkalden.de,http://www.pmg-schmalkalden.de,,Gymnázium
50194,"Philipp-Melanchthon-Gymnasium Staatliches Gymnasium Gerstungen, Schule der deutschen Einheit",Gartenstraße 28,99834,Gerstungen,036922/20264,gym.gerstungen@schulen-wak.de,https://gymnasiumgerstungen.de,,Gymnázium
65198,Private Berufsschule Mechatroniker/in für Kältetechnik,Steinstraße 19,99768,Harztor,036331 42360,schmidt@bfs-kaelte-klima.de,http://www.bfs-kaelte-klima.de,,Odborná škola
64302,"Private Fachschule für Wirtschaft und Soziales gGmbH, Staatlich genehmigte/anerkannte Ersatzschule",Auenstraße 3-5,98529,Suhl,03681/800110,suhl@fswiso.de,,,Odborná škola
64301,"Private Fachschule für Wirtschaft und Soziales gGmbH, Staatlich genehmigte/anerkannte Ersatzschule",Keplerstraße 48,07549,Gera,0365/7106874,gera@fswiso.de,,,Odborná škola
64300,"Private Fachschule für Wirtschaft und Soziales gGmbH, Staatlich genehmigte/anerkannte Ersatzschule",Hermann-Danz-Straße 36,99706,Sondershausen,03632/702139,sondershausen@fswiso.com,https://www.fswiso.de,,Odborná škola
64303,"Private Fachschule für Wirtschaft und Soziales gGmbH, Staatlich genehmigte/anerkannte Ersatzschule",Sorbenweg 3-4,99099,Erfurt,0361/659390,bzerfurt@fswiso.de,,,Odborná škola
65588,"Private Pflegeakademie Arnstadt Berufsfachschule, Höhere Berufsfachschule für Altenpflege",Parkweg 3,99310,Arnstadt,03628/ 64 23 59,kontakt@pflegeakademie-arnstadt.de,,,Odborná škola
64283,"pro vita Akademie Nordhausen gGmbH, staatlich anerkannte berufsbildende Schule",Geschwister-Scholl-Straße 14,99734,Nordhausen,03631/988665,info@pro-vita-akademie.de,http://www.pro-vita-akademie.de,,Odborná škola
50540,Rhön-Gymnasium Kaltensundheim Staatliches Gymnasium,Petersgärten 12,36452,Kaltennordheim,036946/3370,info@gymnasium-kaltensundheim.de,http://www.rhoengym.de,,Gymnázium
50837,Roman-Herzog-Gymnasium Schmölln Staatliches Gymnasium,Hermann-von-Helmholtz-Straße 18,04626,Schmölln,034491/27500,sekretariat@gym-sln.de,http://www.rhgsln.de,,Gymnázium
51198,Rutheneum seit 1608 Staatliches Gymnasium,Burgstraße 2,07545,Gera,0365 214753-0,sekretariat@gymnasium-rutheneum.de,https://www.gymnasium-rutheneum.de,,Gymnázium
50480,Salza-Gymnasium Bad Langensalza Staatliches Gymnasium,Schulplatz 6,99947,Bad Langensalza,03603/86060,sekretariat.sp@salza-gymnasium.schulen-uh.de,http://www.salza-gymnasium.de,,Gymnázium
50360,"Salzmannschule Schnepfenthal, Staatliches Spezialgymnasium für Sprachen",Klostermühlenweg 2-8,99880,Waltershausen,03622/913-0,sekretariat@salzmannschule.de,http://www.salzmannschule.de,,Gymnázium
64224,"Schule für Gesundheits- und Krankenpflege am Katholischen Krankenhaus ""St. Johann Nepomuk""",Haarbergstraße 70,99097,Erfurt,0361 6541630,schule@kkh-erfurt.de,http://www.kkh-krankenpflegeschule.de,,Odborná škola
63019,Schulverbund Staatliche Berufsbildende Schulen Weimarer Land/Sömmerda,Parkweg 90,99439,Am Ettersberg,036452/70944,bs-schwerstedt@schulen.weimarerland.de,,,Odborná škola
60316,"Sebastian-Lucius-Schule Erfurt, Staatliche Berufsbildende Schule 1",Am Flüßchen 10,99091,Erfurt-Gispersleben,0361/740600,info@sls-erfurt.de,http://www.sls-erfurt.de,,Odborná škola
50614,Seiler-Gymnasium Staatliches Gymnasium Schlotheim,Heilinger Straße 9,99994,Nottertal-Heilinger Höhen,036021/80628,sekretariat@gym-schlotheim.schulen-uh.de,http://www.seiler-gymnasium.de,,Gymnázium
64837,Semper Schulen Thüringen - private berufsbildende Schulen,Neundorfer Straße 28,98527,Suhl,03681/35 29 0,suhl2@fswiso.com,http://semper-schulen.de,,Odborná škola
51048,St.-Josef-Gymnasium Dingelstädt Staatliches Gymnasium,Riethstieg 1,37351,Dingelstädt,036075/62275,Sekretariat@Gymnasium-Dingelstaedt.de,https://gymnasium-dingelstaedt.de/joomla/,,Gymnázium
64690,"Staatl. anerkannte Private Höhere Berufsfachschule für Pharmazeutisch-technische, und Chemisch-technische Assistenten des TBV e.V.",Werner-Seelenbinder-Straße 14,99096,Erfurt,"0361/4211878, 0361/6026982 und 01523/3665650",info@thueringer-bildungsverein.de,http://www.thueringer-bildungsverein.de,,Odborná škola
64420,"Staatlich anerkannte Berufsbildende Schule in freier Trägerschaft Gera-Kaimberg, Bildungswerk für Gesundheits- und Sozialberufe Gera Kaimberg",Kaimberg 1,07551,Gera,0365/31273,info@bildungswerk-kaimberg.de,,,Odborná škola
64433,Staatlich anerkannte Fachschule und höhere Berufsfachschule für Gesundheits- und Pflegeberufe,Am Vogelherd 50/51,98693,Ilmenau,03677/841089,ilmenau@gaw.de,,,Odborná škola
64297,"Staatlich anerkannte private berufliche Schulen für Therapie, Pädagogik und Pflege",Am Bahnhof 12/13,06577,An der Schmücke,034673/7600,bs-heldrungen@ibkm-schulen.de,http://www.ibkm-schulen.de,,Odborná škola
64387,"Staatlich anerkannte/genehmigte berufsbildende Schulen in Weimar, Fachschule und höhere Berufsfachschule für Gesundheits-, Pflege- und Sozialberufe",Buttelstedter Straße 90,99427,Weimar,03643/4826-0,weimar@deb-gruppe.org,,,Odborná škola
65394,"Staatlich anerkannte/genehmigte Fachschule und höhere Berufsfachschule für Gesundheits-, Sozial-, Pflege- und Assistenzberufe",Bernhardstraße 3,98617,Meiningen,03693/43345,meiningen@gaw.de,http://www.gaw.de,,Odborná škola
78150,Staatlich anerkanntes Christliches Gymnasium Jena,Altenburger Straße 10,07743,Jena,03641/520130,mail@c-g-j.de,http://www.christlichesgymnasium.jena.de/,,Gymnázium
65634,Staatlich genehmigte Höhere Berufsfachschule für Pflegeberufe,Jenaer Straße 66,99510,Apolda,,apolda@deb-gruppe.org,,,Odborná škola
60482,Staatliche Berufsbildende Schule 3 Technik Gera,Berliner Straße 157,07546,Gera,0365/4371611,sbbs.technik@gera.de,http://www.sbbs-technik.de,,Odborná škola
60346,"Staatliche Berufsbildende Schule 6 für Gesundheit und Soziales Erfurt, Marie-Elise-Kayser-Schule",Leipziger Straße 15,99085,Erfurt,0361/67920,marie-elise-kayser-schule@erfurt.de,http://www.meks-erfurt.de,,Odborná škola
63066,"Staatliche Berufsbildende Schule Friedrich Justin Bertuch Weimar, Wirtschaft/Verwaltung und Ernährung",Ernst-Busse-Straße 2,99427,Weimar,03643 804653,sek-berufsschule@sbbs-bertuch.de,,,Odborná škola
60959,Staatliche Berufsbildende Schule für Gesundheit und Soziales Jena,Rudolf-Breitscheid-Straße 56/58,07747,Jena,03641/35570,info@mefa.jena.de,http://www.mefa.jena.de,,Odborná škola
61743,Staatliche Berufsbildende Schule für Gesundheit und Soziales Meiningen,Ernststraße 9,98617,Meiningen,03693/44570,sekretariat-mgn@gus-mgn.de,,,Odborná škola
64147,Bergschule St. Elisabeth Katholische berufsbildende Schule,Friedensplatz 5/ 6,37308,Heilbad Heiligenstadt,03606/67302,g.sachse@smmp.de,http://www.bergschule-st-elisabeth.de/de/bbs,,Odborná škola
60003,Staatliche Berufsbildende Schule für Wirtschaft und Soziales,Platanenstraße 3,04600,Altenburg,03447 51186-0,sbbs.wiso@sbbs-wiso.de,http://www.sbbs-wiso.de,,Odborná škola
60539,"Staatliche Berufsbildende Schule Gesundheit, Soziales und Sozialpädagogik Gera",Maler-Fischer-Straße 2,07552,Gera,0365/552153-0,kontakt@gesuso-gera.de,,,Odborná škola
62315,"Staatliche Berufsbildende Schule Sonneberg, Ausbildungsschule",Max-Planck-Straße 49,96515,Sonneberg,03675/405-0,steffen.werner@sbbs-son.de,http://www.sbbs-son.de,,Odborná škola
60419,"Staatliche Berufsbildende Schule Wirtschaft/Verwaltung -Dr. Eduard Amthor- Gera, Ausbildungsschule",Enzianstraße 18,07545,Gera,0365/77335910,sbbs.amthorschule@gera.de,https://www.amthorschule-gera.de,,Odborná škola
63576,"Staatliche Berufsbildende Schulen Eichsfeld, SBBS Eichsfeld",Goethestraße 18,37327,Leinefelde-Worbis,03605/54261140,sekretariat@sbbs-eichsfeld.de,http://www.sbbs-eichsfeld.de,,Odborná škola
60675,Staatliche Fachschule für Bau Wirtschaft und Verkehr Gotha,Trützschlerplatz 1,99867,Gotha,03621/7763,poststelle@fachschule-gotha.thueringen.de,http://www.fachschule-gotha.de,,Odborná škola
51318,Staatliches Angergymnasium Jena,Karl-Liebknecht-Straße 87,07749,Jena,03641/489090,schulleiter@angergymnasium.jena.de,http://www.angergymnasium.jena.de,,Gymnázium
60946,Staatliches Berufsbildendes Schulzentrum Jena-Göschwitz,Rudolstädter Straße 95,07745,Jena,03641/29460,sekretariat@sbsz-jena.de,http://www.sbsz-jena.de,,Odborná škola
61187,"Staatliches Berufsbildungszentrum ""Ernst Arnold"" Greiz-Zeulenroda",Plauensche Straße 2a,07973,Greiz,03661 47930,sbbz-greiz@schulen-greiz.de,http://www.sbbz-grz-zr.schulen-greiz.de,,Odborná škola
