skz,name,street,zip,city,phone,email,website,principal,school_type
120200,Erwin-Strittmatter-Gymnasium,Mittelstraße 1,03130,Spremberg,03563 2038,s120200@schulen.brandenburg.de,,Frau Urban,Gymnázium
200177,Europaschule Oberstufenzentrum Oder-Spree,Palmnicken 1,15517,Fürstenwalde/Spree,03361 3762101,s200177@schulen.brandenburg.de,,Herr Schmook,OSZ s odborným gymnáziem
121241,Evangelische Johanniter-Schulen Wriezen - Gymnasium anerkannte Ersatzschule,Freienwalder Straße 1,16269,Wriezen,033456 15090,s121241@schulen.brandenburg.de,,Frau Hollitzer-Bennör,Gymnázium
121320,Evangelische Schule Cottbus Gymnasium - anerkannte Ersatzschule -,Elisabeth-Wolf-Straße 31 a,03042,Cottbus,0355 7536800,s121320@schulen.brandenburg.de,,Herr Kaiser,Gymnázium
121411,"Evangelische Schule Frankfurt (Oder) - Gymnasium, genehmigte Ersatzschule",Luisenstraße 25d,15230,Frankfurt (Oder),,s121411@schulen.brandenburg.de,,Herr Rietzl,Gymnázium
121009,Evangelische Schule Neuruppin Gymnasium anerkannte Ersatzschule,Regattastraße 9,16816,Neuruppin,03391 505784,s121009@schulen.brandenburg.de,,Frau Dr. Bettina Labahn,Gymnázium
121319,Evangelische Schule Schönefeld - Gymnasium - anerkannte Ersatzschule -,Am Pfarracker 2,12529,Schönefeld,03379 322770,s121319@schulen.brandenburg.de,,Frau Duns-Tietz,Gymnázium
121186,Evangelisches Gymnasium Doberlug-Kirchhain anerkannte Ersatzschule,Straße der Jugend 11,03253,Doberlug-Kirchhain,035322 18859,s121186@schulen.brandenburg.de,,Frau Murr,Gymnázium
120832,Evangelisches Gymnasium Hermannswerder,Hermannswerder 18,14473,Potsdam,0331 2313141,s120832@schulen.brandenburg.de,,Herr Berling,Gymnázium
121277,Evangelisches Gymnasium Kleinmachnow anerkannte Ersatzschule,Schwarzer Weg 7,14532,Kleinmachnow,03328 351790,s121277@schulen.brandenburg.de,,Frau Steinbach,Gymnázium
121216,Evangelisches Gymnasium am Dom zu Brandenburg anerkannte Ersatzschule,Domkietz 5,14776,Brandenburg an der Havel,03381 20876012,s121216@schulen.brandenburg.de,,Herr Gründel,Gymnázium
330255,Fachschule Sozialwesen in der Fachrichtung Sozialpädagogik des AWO-Bezirksverb. Potsdam e.V. anerkannte Ersatzschule,Röhrenstraße 6,14480,Potsdam,0331 73040711,s330255@schulen.brandenburg.de,,Frau Kratzat,Vyšší odborná škola
330279,Fachschule für Sozialwesen - anerkannte Ersatzschule in freier Trägerschaft der Jugend- und Sozialwerk gemeinnützige GmbH Oranienburg Kreis Oberhavel,Bernauer Straße 146A,16515,Oranienburg,03301 836074,s330279@schulen.brandenburg.de,,Frau Hoof,Vyšší odborná škola
330206,Fachschule für Sozialwesen im Europäischen Bildungswerk für Beruf und Gesellschaft gGmbH,Kirchhofstraße 3-7,14776,Brandenburg an der Havel,03381 702456,s330206@schulen.brandenburg.de,,Frau Wilhelm,Vyšší odborná škola
120224,Fläming-Gymnasium,Ernst-Thälmann-Straße 2,14806,Bad Belzig,033841 42474,s120224@schulen.brandenburg.de,,Frau Wiencek,Gymnázium
120091,Fontane-Gymnasium Landkreis Teltow-Fläming Sitz Rangsdorf,Fontaneweg 24,15834,Rangsdorf,033708 93396,s120091@schulen.brandenburg.de,,Frau Köhn,Gymnázium
121370,Freies Gymnasium Hoppegarten der ASG - Anerkannten Schulgesellschaft mbH - staatlich genehmigte Ersatzschule,Kaulsdorfer Str. 15-21,15366,Hoppegarten/OT Hönow,030 992744,s121370@schulen.brandenburg.de,,Herr Planken,Gymnázium
121101,Freies Gymnasium Rangsdorf Internationale Ganztagsschule mit Internat am See,Stauffenbergallee 6,15834,Rangsdorf,033708 44947,s121101@schulen.brandenburg.de,,Herr Kriegs,Gymnázium
121198,Freies Joachimsthaler Gymnasium anerkannte Ersatzschule,Brunoldstraße 16A,16247,Joachimsthal,033361 72811,s121198@schulen.brandenburg.de,,Frau Koglin,Gymnázium
120649,Friedrich-Engels-Gymnasium,Fischreiherstraße 14,01968,Senftenberg,03573 8702601,s120649@schulen.brandenburg.de,,Frau Starke,Gymnázium
121332,Friedrich-Gedike-Gymnasium Humanistisches Privatgymnasium anerkannte Ersatzschule,Berliner Straße 35-36,15537,Gosen-Neu Zittau,03362 889510,s121332@schulen.brandenburg.de,,Herr Kurbjuhn,Gymnázium
120534,Friedrich-Gymnasium Luckenwalde,Parkstraße 59,14943,Luckenwalde,03371 632569,s120534@schulen.brandenburg.de,,Herr Dr. Doms,Gymnázium
120017,Friedrich-Ludwig-Jahn-Gymnasium,Jahnstraße 3-9,03149,Forst (Lausitz),03562 8084,s120017@schulen.brandenburg.de,,Frau Weikert,Gymnázium
120777,Friedrich-Ludwig-Jahn-Gymnasium,Jahnstraße 33,14712,Rathenow,03385 512079,s120777@schulen.brandenburg.de,,Frau Koch,Gymnázium
120704,Friedrich-Schiller-Gymnasium,Schillerstraße 5,15711,Königs Wusterhausen,03375 295158,s120704@schulen.brandenburg.de,,Herr Hörnlein,Gymnázium
120698,Friedrich-Wilhelm-Gymnasium,Köpenicker Straße 2 b,15711,Königs Wusterhausen,03375 293734,s120698@schulen.brandenburg.de,,Frau Pioch,Gymnázium
200244,Georg-Mendheim-Oberstufenzentrum Oberhavel,Wesendorfer Weg 39,16792,Zehdenick,03307 46760,s200244@schulen.brandenburg.de,,Frau Neumann,OSZ s odborným gymnáziem
120431,Geschwister-Scholl-Gymnasium,Frankfurter Straße 70,15517,Fürstenwalde/Spree,03361 6036,s120431@schulen.brandenburg.de,,Herr Marschall,Gymnázium
120583,Goethe-Gymnasium Nauen,Parkstraße 7,14641,Nauen,03321 748790,s120583@schulen.brandenburg.de,,Frau Reichel,Gymnázium
120522,Goethe-Schiller-Gymnasium,Schillerstraße 42/50,14913,Jüterbog,03372 432343,s120522@schulen.brandenburg.de,,Herr Dr. Möller,Gymnázium
120728,Gottfried-Arnold-Gymnasium Perleberg,Puschkinstraße 13,19348,Perleberg,03876 785162,s120728@schulen.brandenburg.de,,Herr Prof. Dr. Mundt,Gymnázium
120753,"Gymnasium ""Alexander S. Puschkin"" Hennigsdorf",Rathenaustraße 43,16761,Hennigsdorf,03302 549940,s120753@schulen.brandenburg.de,,Herr Schwerdtfeger,Gymnázium
120030,"Gymnasium ""Bertolt Brecht""",Am Scheunenberg 1,16259,Bad Freienwalde (Oder),03344 3806,s120030@schulen.brandenburg.de,,Frau Doerschel,Gymnázium
120730,"Gymnasium ""Friedlieb Ferdinand Runge""",Willy-Brandt-Straße 20,16515,Oranienburg,03301 57671700,s120730@schulen.brandenburg.de,,Herr Krüger,Gymnázium
120856,Gymnasium Finow,Fritz-Weineck-Straße 36,16227,Eberswalde,03334 32060,s120856@schulen.brandenburg.de,,Frau Deutschmann,Gymnázium
120443,Gymnasium Friedrich Anton von Heinitz,Brückenstraße 80 A,15562,Rüdersdorf bei Berlin,033638 3327,s120443@schulen.brandenburg.de,,Herr Mielitz,Gymnázium
120480,Gymnasium Friedrich Ludwig Jahn Kyritz,Perleberger Straße 6,16866,Kyritz,033971 72036,s120480@schulen.brandenburg.de,,Herr Mordig,Gymnázium
121083,Gymnasium Panketal Freie Stadtrandschule im Grünen anerkannte Ersatzschule,Spreestraße 2,16341,Panketal/OT Zepernick,030 94418124,s121083@schulen.brandenburg.de,,Herr Dr. Wolf,Gymnázium
120601,Gymnasium Templin,Feldstraße 1,17268,Templin,03987 20490,s120601@schulen.brandenburg.de,,Frau Göde,Gymnázium
121034,Gymnasium Villa Elisabeth - anerkannte Ersatzschule - Schule mit internation. Ausrichtung,Eichstraße 1,15745,Wildau,03375 216240,s121034@schulen.brandenburg.de,,Herr Köhler,Gymnázium
120900,Gymnasium Wandlitz,Prenzlauer Chaussee 130,16348,Wandlitz,033397 61874,s120900@schulen.brandenburg.de,,Herr Dr. Neumeyer,Gymnázium
121393,Gymnasium Wriezener Straße,Wriezener Straße 9,15344,Strausberg,033438 642234,s121393@schulen.brandenburg.de,,Herr Wanzura,Gymnázium
120686,Gymnasium auf den Seelower Höhen,Bertolt-Brecht-Straße 3,15306,Seelow,03346 415,s120686@schulen.brandenburg.de,,Herr von Campenhausen,Gymnázium
121228,Gymnasium der bundtStift_Schulen anerkannte Ersatzschule,Prötzeler Chaussee 7,15344,Strausberg,03341 311355,s121228@schulen.brandenburg.de,,Frau Krannich,Gymnázium
121356,Hannah-Arendt-Gymnasium,Haeckelstraße 72,14471,Potsdam,0331 2897540,s121356@schulen.brandenburg.de,,Frau Buchholz,Gymnázium
120972,Hedwig-Bollhagen-Gymnasium Velten,Emma-Ihrer-Straße 7 b,16727,Velten,03304 39330,s120972@schulen.brandenburg.de,,Herr Martin,Gymnázium
120819,Hermann-von-Helmholtz-Gymnasium Europaschule,Kurfürstenstraße 53,14467,Potsdam,0331 2897580,s120819@schulen.brandenburg.de,,Frau Steinbuch,Gymnázium
121344,Humanistisches Privatgymnasium Blumberg anerkannte Ersatzschule,Schloßstraße 7a,16356,Ahrensfelde/OT Blumberg,033394 174000,s121344@schulen.brandenburg.de,,Frau Sandra Steinfurth,Gymnázium
120716,Humboldt-Gymnasium,Bahnhofstraße 80,15732,Eichwalde,030 6758403,s120716@schulen.brandenburg.de,,Herr Dr. Willich,Gymnázium
120133,Humboldt-Gymnasium Europaschule,Schmellwitzer Weg 2,03044,Cottbus,0355 821122,s120133@schulen.brandenburg.de,,Frau Engler,Gymnázium
120790,Humboldt-Gymnasium Potsdam,Heinrich-Mann-Allee 104 C,14473,Potsdam,0331 2897870,s120790@schulen.brandenburg.de,,Herr Blum,Gymnázium
120996,Immanuel-Kant-Gymnasium,Liselotte-Herrmann-Straße 4,14513,Teltow,03328 41172,s120996@schulen.brandenburg.de,,Herr Dr. Dietze,Gymnázium
120479,Johann-Wolfgang-von-Goethe-Gymnasium,Giesensdorfer Weg 3,16928,Pritzwalk,03395 4013630,s120479@schulen.brandenburg.de,,,Gymnázium
121149,Jugendakademie Evangelisches Gymnasium anerkannte Ersatzschule,Alfred-Dengler-Straße 9,16225,Eberswalde,03334 2022116,s121149@schulen.brandenburg.de,,Frau Grit Penzler,Gymnázium
120078,Karl-Friedrich-Schinkel-Gymnasium Neuruppin,Käthe-Kollwitz-Straße 2,16816,Neuruppin,03391 59470,s120078@schulen.brandenburg.de,,Frau Schippers,Gymnázium
121265,"Katholische Marienschule Potsdam, Gymnasium anerkannte Ersatzschule",Espengrund 10,14482,Potsdam,0331 60037130,s121265@schulen.brandenburg.de,,Herr Winkler,Gymnázium
120420,Katholische Schule Bernhardinum Gymnasium anerkannte Ersatzschule,Trebuser Straße 45,15517,Fürstenwalde/Spree,03361 7110810,s120420@schulen.brandenburg.de,,Herr Dr. Homeyer,Gymnázium
200219,Konrad Wachsmann Oberstufenzentrum,Potsdamer Straße 4,15234,Frankfurt (Oder),0335 606970,s200219@schulen.brandenburg.de,,Herr Wendt,OSZ s odborným gymnáziem
121058,Kopernikus-Gymnasium Blankenfelde,August-Bebel-Straße 109a,15827,Blankenfelde-Mahlow/OT Blankenfelde,03379 379296,s121058@schulen.brandenburg.de,,Frau Schiemenz,Gymnázium
330050,Korczak-Schule Berufliche Schule für Sozialwesen Samariteranstalten Fürstenwalde,Langewahler Straße 70,15517,Fürstenwalde/Spree,03361 567310,s330050@schulen.brandenburg.de,,Frau Geisthardt,Soukromá odborná škola
120820,Leibniz-Gymnasium Potsdam,Galileistraße 2-4,14480,Potsdam,0331 2897700,s120820@schulen.brandenburg.de,,Herr Schmidt,Gymnázium
121060,Leonardo da Vinci Campus Internationales Ganztagsgymnasium,Alfred-Nobel-Straße 10,14641,Nauen,03321 7487820,s121060@schulen.brandenburg.de,,Frau Luther,Gymnázium
120595,Lise-Meitner-Gymnasium,Ruppiner Straße 25,14612,Falkensee,03322 243737,s120595@schulen.brandenburg.de,,Herr Durdel,Gymnázium
121046,Louise-Henriette-Gymnasium Oranienburg,Dr.-Kurt-Schumacher-Straße 8,16515,Oranienburg,03301 59270,s121046@schulen.brandenburg.de,,Frau Zickuhr,Gymnázium
120145,Ludwig-Leichhardt-Gymnasium,Hallenser Straße 11,03046,Cottbus,0355 22430,s120145@schulen.brandenburg.de,,Herr Dr. Kaun,Gymnázium
121125,Marie-Curie-Gymnasium,Marie-Curie-Straße 1,14624,Dallgow-Döberitz,03322 852520,s121125@schulen.brandenburg.de,,Herr Steil,Gymnázium
120741,Marie-Curie-Gymnasium Hohen Neuendorf,Waldstraße 1a,16540,Hohen Neuendorf,03303 29580,s120741@schulen.brandenburg.de,,Herr Meinecke,Gymnázium
120080,Marie-Curie-Gymnasium Ludwigsfelde Landkreis Teltow-Fläming,Ernst-Thälmann-Straße 17,14974,Ludwigsfelde,03378 518780,s120080@schulen.brandenburg.de,,Herr Freitag,Gymnázium
800120,Marie-Curie-Gymnasium Wittenberge,Ernst-Thälmann-Straße 2,19322,Wittenberge,03877 565560,s800120@schulen.brandenburg.de,,Herr Giske,Gymnázium
120236,Max-Steenbeck-Gymnasium Schule mit erweiterter mathematisch -naturwissenschaftlich -technischer Ausbildung,Universitätsstraße 18,03046,Cottbus,0355 714061,s120236@schulen.brandenburg.de,,Herr König,Gymnázium
200803,"Medienschule Babelsberg, BFS für Medien und Kommunikation mit anerkannten Bildungsgängen, FOS - einjährig, anerkannte Ersatzschule in der FR Gestaltung",Großbeerenstraße 189,14482,Potsdam,0331 70455651,s200803@schulen.brandenburg.de,,Herr Randolff,Soukromá odborná škola
121253,Mosaik-Gymnasium Oberhavel - anerkannte Ersatzschule in freier Trägerschaft der Jugend- und Sozialwerk gGmbH Oranienburg Kreis Oberhavel,Liebigstraße 34,16515,Oranienburg,03301 8390251,s121253@schulen.brandenburg.de,,Herr Dr. Peuckert,Gymnázium
200906,Neues Berufliches Gymnasium Glienicke mit den Schwerpunkten Wirtschaft und Technik - anerkannte Ersatzschule -,Schönfließer Straße 16-24,16548,Glienicke/Nordbahn,033056 420230,s200906@schulen.brandenburg.de,,Herr Wenger,Soukromá odborná škola s gymnáziem
121230,Neues Gymnasium Glienicke anerkannte Ersatzschule,Schönfließer Straße 16-24,16548,Glienicke/Nordbahn,033056 420230,s121230@schulen.brandenburg.de,,Herr Wenger,Gymnázium
121095,Neues Gymnasium Potsdam (Babelsberger Filmgymnasium) anerkannte Ersatzschule,Großbeerenstr. 189,14482,Potsdam,0331 70455631,s121095@schulen.brandenburg.de,,Herr Rißleben,Gymnázium
120157,Niedersorbisches Gymnasium Cottbus,Sielower Straße 37,03044,Cottbus,0355 381140,s120157@schulen.brandenburg.de,,Herr Dr. Guttke,Gymnázium
200530,Oberbarnim-Schule Berufliche Schule d. Berufsbildungs- vereins Eberswalde e.V.,Alfred-Dengler-Straße 9,16225,Eberswalde,03334 2022116,s200530@schulen.brandenburg.de,,Frau Drechsler,Soukromá odborná škola s gymnáziem
200440,Oberlin Berufliche Schulen der Berufsbildungswerk im Oberlinhaus gGmbH - anerkannte Ersatzschule,Steinstraße 80-82-84,14480,Potsdam,0331 6694310,s200440@schulen.brandenburg.de,,Frau Wiesner,Soukromá odborná škola
200281,"Oberstufenzentrum ""Alfred Flakowski""",Caasmannstraße 11,14770,Brandenburg an der Havel,03381 584140,s200281@schulen.brandenburg.de,,Herr Marxkors,OSZ s odborným gymnáziem
200270,"Oberstufenzentrum ""Gebrüder Reichstein""",Am Neuendorfer Sand 43,14770,Brandenburg an der Havel,03381 584170,s200270@schulen.brandenburg.de,,Frau Schulz,Integrované středisko vyššího vzdělávání (OSZ)
200396,"Oberstufenzentrum ""Johanna Just""",Berliner Straße 114-115,14467,Potsdam,0331 2897300,s200396@schulen.brandenburg.de,,Herr Georgi,Integrované středisko vyššího vzdělávání (OSZ)
200013,Oberstufenzentrum 1 des Landkreises Spree-Neiße,Heinrich-Heine-Straße 14-16,03149,Forst (Lausitz),03562 93103,s200013@schulen.brandenburg.de,,Frau Büttner,Integrované středisko vyššího vzdělávání (OSZ)
200384,Oberstufenzentrum 2 Wirtschaft und Verwaltung Städtische Schule Potsdam - Europaschule,Zum Jagenstein 26,14478,Potsdam,0331 2897200,s200384@schulen.brandenburg.de,,Herr Damaske,Integrované středisko vyššího vzdělávání (OSZ)
200116,Oberstufenzentrum Cottbus,Sielower Straße 10,03044,Cottbus,0355 784360,s200116@schulen.brandenburg.de,,Herr Seifert,OSZ s odborným gymnáziem
200335,Oberstufenzentrum Dahme-Spreewald,Brückenstraße 40,15711,Königs Wusterhausen,03375 262860,s200335@schulen.brandenburg.de,,Herr Thiele,OSZ s odborným gymnáziem
200141,Oberstufenzentrum Elbe-Elster,Feldstraße 7a,04910,Elsterwerda,03533 4881690,s200141@schulen.brandenburg.de,,Frau Lundström,OSZ s odborným gymnáziem
200220,Oberstufenzentrum Havelland,Berliner Allee 6,14662,Friesack,03385 5514100,s200220@schulen.brandenburg.de,,Herr Tiarks,OSZ s odborným gymnáziem
200372,Oberstufenzentrum I - Technik,Jägerallee 23 a,14469,Potsdam,0331 2897101,s200372@schulen.brandenburg.de,,Herr Hähle,Integrované středisko vyššího vzdělávání (OSZ)
200402,Oberstufenzentrum I Barnim,Hans-Wittwer-Straße 7,16321,Bernau bei Berlin,03338 709300,s200402@schulen.brandenburg.de,,Frau Schumacher,OSZ s odborným gymnáziem
200311,Oberstufenzentrum I Technik des Landkreises Potsdam-Mittelmark,Potsdamer Straße 4,14513,Teltow,03328 35070,s200311@schulen.brandenburg.de,,Frau Lang-Rehburg,Integrované středisko vyššího vzdělávání (OSZ)
200463,Oberstufenzentrum II Barnim,Alexander-von-Humboldt-Straße 40,16225,Eberswalde,03334 63970,s200463@schulen.brandenburg.de,,Herr Haase,OSZ s odborným gymnáziem
200098,Oberstufenzentrum II des Landkreises Spree-Neiße,Makarenkostraße 8/9,03050,Cottbus,0355 8669434043,s200098@schulen.brandenburg.de,,Herr Bagola,Integrované středisko vyššího vzdělávání (OSZ)
200300,Oberstufenzentrum Landkreis Teltow-Fläming,An der Stiege 1,14943,Luckenwalde,03371 40100,s200300@schulen.brandenburg.de,,Frau Mitius,OSZ s odborným gymnáziem
200025,Oberstufenzentrum Lausitz,Lauchhammerstraße 33,01987,Schwarzheide,035752 949450,s200025@schulen.brandenburg.de,,Herr Held,OSZ s odborným gymnáziem
200190,Oberstufenzentrum Märkisch-Oderland,Wriezener Straße 28 E,15344,Strausberg,03341 345511,s200190@schulen.brandenburg.de,,Herr Müller,OSZ s odborným gymnáziem
200049,Oberstufenzentrum Ostprignitz-Ruppin,Alt Ruppiner Allee 39,16816,Neuruppin,03391 769276,s200049@schulen.brandenburg.de,,Frau Kleemann,OSZ s odborným gymnáziem
200189,Oberstufenzentrum Uckermark,Brüssower Allee 97,17291,Prenzlau,03984 8656310,s200189@schulen.brandenburg.de,,Frau Neitzel,Integrované středisko vyššího vzdělávání (OSZ)
200323,Oberstufenzentrum Werder des Landkreises Potsdam-Mittelmark,Altenkirch-Weg 6-8,14542,Werder (Havel),03327 66870,s200323@schulen.brandenburg.de,,Frau Beiler,OSZ s odborným gymnáziem
200232,Oberstufenzentrum des Landkreises Prignitz,Bad Wilsnacker Straße 48,19322,Wittenberge,03877 92470,s200232@schulen.brandenburg.de,,Herr Meyerhoff,OSZ s odborným gymnáziem
120054,Paul-Fahlisch-Gymnasium Lübbenau,Straße des Friedens 26a,03222,Lübbenau/Spreewald,03573 8702630,s120054@schulen.brandenburg.de,,Herr Lösche,Gymnázium
120352,Paul-Gerhardt-Gymnasium Lübben,Berliner Chaussee 2,15907,Lübben(Spreewald),03546 7251,s120352@schulen.brandenburg.de,,Frau Mühmert,Gymnázium
